Subject,Investment_Amount,Multiplier,Prop_Returned,Returned,Second_Order_Expectation,Fairness,Soc1,Soc2,Trial
156,5,2,0,0,10,3.0,3.0,3.0,5_2__3
156,5,4,0.3,6,10,8.0,8.0,8.0,5_4__6
156,4,2,0,0,8,1.0,1.0,1.0,4_2__2
156,5,4,0.3,6,10,8.0,8.0,8.0,5_4__7
156,5,4,0.3,6,10,8.0,8.0,8.0,5_4__8
156,8,4,0.3125,10,16,15.0,15.0,15.0,8_4__3
156,5,6,0.2,6,10,12.0,12.0,8.0,5_6__3
156,5,6,0.2,6,10,12.0,12.0,8.0,5_6__4
156,5,2,0.1,1,10,3.0,3.0,3.0,5_2__4
156,2,4,0,0,4,0.0,0.0,0.0,2_4__4
156,10,6,0.3,18,20,30.0,30.0,20.0,10_6__3
157,5,4,0.3,6,5,7.0,7.0,5.0,5_4
157,5,6,0.3,9,5,13.0,13.0,5.0,5_6
157,2,6,0.333333333,4,0,2.0,2.0,0.0,2_6
157,6,2,0.5,6,7,3.0,3.0,3.0,6_2
157,10,2,0.5,10,15,5.0,5.0,5.0,10_2
157,3,2,0.5,3,2,0.0,0.0,0.0,3_2
157,5,6,0.3,9,5,13.0,13.0,5.0,5_6__2
157,9,4,0.388888889,14,13,17.0,17.0,13.0,9_4
157,9,4,0.388888889,14,13,17.0,17.0,13.0,9_4__2
157,5,6,0.3,9,5,13.0,13.0,5.0,5_6__3
157,3,4,0.333333333,4,2,3.0,3.0,2.0,3_4
157,9,2,0.5,9,13,5.0,5.0,4.0,9_2
157,9,4,0.5,18,13,17.0,17.0,13.0,9_4__3
157,8,4,0.40625,13,12,15.0,15.0,12.0,8_4
157,8,2,0.5,8,12,4.0,4.0,4.0,8_2
157,4,4,0.5,8,4,5.0,5.0,4.0,4_4
157,4,6,0.416666667,10,4,9.0,9.0,4.0,4_6
157,10,4,0.5,20,15,20.0,20.0,15.0,10_4
157,6,2,0.333333333,4,7,3.0,3.0,3.0,6_2__2
157,2,2,0.5,2,0,0.0,0.0,0.0,2_2
157,1,2,0.5,1,0,0.0,0.0,0.0,1_2
157,5,2,0.5,5,5,3.0,3.0,2.0,5_2
157,5,4,0.3,6,5,7.0,7.0,5.0,5_4__2
157,10,2,0.5,10,15,5.0,5.0,5.0,10_2__2
157,8,6,0.395833333,19,12,22.0,22.0,12.0,8_6
157,6,6,0.305555556,11,7,17.0,17.0,7.0,6_6
157,4,6,0.416666667,10,4,9.0,9.0,4.0,4_6__2
157,3,4,0.333333333,4,2,3.0,3.0,2.0,3_4__2
157,7,4,0.392857143,11,9,12.0,12.0,9.0,7_4
157,4,4,0.375,6,4,5.0,5.0,4.0,4_4__2
157,6,4,0.291666667,7,7,9.0,9.0,7.0,6_4
157,6,2,0.333333333,4,7,3.0,3.0,3.0,6_2__3
157,4,6,0.291666667,7,4,9.0,9.0,4.0,4_6__3
157,4,4,0.3125,5,4,5.0,5.0,4.0,4_4__3
157,6,6,0.305555556,11,7,17.0,17.0,7.0,6_6__2
157,3,4,0.333333333,4,2,3.0,3.0,2.0,3_4__3
157,1,6,0.333333333,2,0,0.0,0.0,0.0,1_6
157,7,4,0.392857143,11,9,12.0,12.0,9.0,7_4__2
157,6,4,0.416666667,10,7,9.0,9.0,7.0,6_4__2
157,5,2,0.4,4,5,3.0,3.0,2.0,5_2__2
157,1,4,0,0,0,1.0,1.0,0.0,1_4
157,2,4,0.125,1,0,2.0,2.0,0.0,2_4
157,6,4,0.416666667,10,7,9.0,9.0,7.0,6_4__3
157,10,4,0.5,20,15,20.0,20.0,15.0,10_4__2
157,5,6,0.4,12,5,13.0,13.0,5.0,5_6__4
157,5,4,0.3,6,5,7.0,7.0,5.0,5_4__3
157,7,2,0.5,7,9,4.0,4.0,3.0,7_2
157,7,6,0.30952381,13,9,19.0,19.0,9.0,7_6
157,2,4,0,0,0,2.0,2.0,0.0,2_4__2
157,9,6,0.407407407,22,13,27.0,27.0,13.0,9_6
157,3,2,0,0,2,0.0,0.0,0.0,3_2__2
157,4,2,0.25,2,4,2.0,2.0,0.0,4_2
157,2,2,0,0,0,0.0,0.0,0.0,2_2__2
157,3,4,0.166666667,2,2,3.0,3.0,2.0,3_4__4
157,10,4,0.5,20,15,20.0,20.0,15.0,10_4__3
157,2,4,0,0,0,2.0,2.0,0.0,2_4__3
157,3,6,0.222222222,4,2,5.0,5.0,2.0,3_6
157,5,4,0.4,8,5,7.0,7.0,5.0,5_4__4
157,4,2,0.125,1,4,2.0,2.0,0.0,4_2__2
157,3,6,0.277777778,5,2,5.0,5.0,2.0,3_6__2
157,4,4,0.3125,5,4,5.0,5.0,4.0,4_4__4
157,5,2,0.2,2,5,3.0,3.0,2.0,5_2__3
157,5,4,0.3,6,5,7.0,7.0,5.0,5_4__5
157,5,4,0.3,6,5,7.0,7.0,5.0,5_4__6
157,1,4,0,0,0,1.0,1.0,0.0,1_4__2
157,6,4,0.416666667,10,7,9.0,9.0,7.0,6_4__4
157,10,6,0.4,24,15,30.0,30.0,15.0,10_6
157,5,2,0.2,2,5,3.0,3.0,2.0,5_2__4
157,10,6,0.4,24,15,30.0,30.0,15.0,10_6__2
157,8,4,0.40625,13,12,15.0,15.0,12.0,8_4__2
157,2,4,0,0,0,2.0,2.0,0.0,2_4__4
157,10,4,0.5,20,15,20.0,20.0,15.0,10_4__4
157,5,4,0.4,8,5,7.0,7.0,5.0,5_4__7
157,5,4,0.3,6,5,7.0,7.0,5.0,5_4__8
157,8,4,0.40625,13,12,15.0,15.0,12.0,8_4__3
157,10,6,0.4,24,15,30.0,30.0,15.0,10_6__3
158,5,6,0.3,9,10,12.0,15.0,10.0,5_6
158,6,6,0.305555556,11,12,16.0,18.0,12.0,6_6
158,8,4,0.3125,10,16,17.0,14.0,14.0,8_4
158,2,2,0.5,2,4,2.0,3.0,2.0,2_2
158,4,4,0.375,6,8,5.0,6.0,6.0,4_4
158,1,4,0,0,2,1.0,1.0,1.0,1_4
158,2,4,0.125,1,4,2.0,3.0,3.0,2_4
158,7,4,0.392857143,11,14,13.0,11.0,11.0,7_4
158,5,4,0.3,6,10,8.0,7.0,7.0,5_4
158,7,2,0.428571429,6,14,7.0,12.0,9.0,7_2
158,5,6,0.3,9,10,12.0,15.0,10.0,5_6__2
158,5,4,0.3,6,10,8.0,7.0,7.0,5_4__2
158,8,4,0.40625,13,16,17.0,14.0,14.0,8_4__2
158,8,6,0.395833333,19,16,23.0,24.0,16.0,8_6
158,9,6,0.407407407,22,18,26.0,27.0,18.0,9_6
158,4,6,0.291666667,7,8,9.0,12.0,8.0,4_6
158,10,4,0.5,20,20,20.0,20.0,20.0,10_4
158,9,2,0.611111111,11,18,9.0,14.0,11.0,9_2
158,10,2,0.7,14,20,10.0,15.0,12.0,10_2
158,3,6,0.277777778,5,6,5.0,9.0,6.0,3_6
158,6,4,0.291666667,7,12,10.0,8.0,8.0,6_4
158,4,4,0.3125,5,8,5.0,6.0,6.0,4_4__2
158,9,4,0.5,18,18,18.0,16.0,16.0,9_4
158,6,4,0.291666667,7,12,10.0,8.0,8.0,6_4__2
158,6,4,0.291666667,7,12,10.0,8.0,8.0,6_4__3
158,10,4,0.5,20,20,20.0,20.0,20.0,10_4__2
158,3,4,0.166666667,2,6,4.0,5.0,5.0,3_4
158,5,6,0.3,9,10,12.0,15.0,10.0,5_6__3
158,5,4,0.3,6,10,8.0,7.0,7.0,5_4__3
158,2,4,0.125,1,4,2.0,3.0,3.0,2_4__2
158,4,2,0.375,3,8,4.0,6.0,5.0,4_2
158,6,2,0.583333333,7,12,6.0,10.0,8.0,6_2
158,5,4,0.3,6,10,8.0,7.0,7.0,5_4__4
158,10,6,0.4,24,20,30.0,30.0,20.0,10_6
158,3,6,0.277777778,5,6,5.0,9.0,6.0,3_6__2
158,2,4,0.125,1,4,2.0,3.0,3.0,2_4__3
158,5,2,0.5,5,10,5.0,8.0,7.0,5_2
158,9,4,0.5,18,18,18.0,16.0,16.0,9_4__2
158,5,4,0.4,8,10,8.0,7.0,7.0,5_4__5
158,6,6,0.305555556,11,12,16.0,18.0,12.0,6_6__2
158,10,6,0.4,24,20,30.0,30.0,20.0,10_6__2
158,5,2,0.6,6,10,5.0,8.0,7.0,5_2__2
158,4,6,0.291666667,7,8,9.0,12.0,8.0,4_6__2
158,5,4,0.3,6,10,8.0,7.0,7.0,5_4__6
158,2,2,0.25,1,4,2.0,3.0,2.0,2_2__2
158,2,6,0.166666667,2,4,2.0,6.0,4.0,2_6
158,6,2,0.5,6,12,6.0,10.0,8.0,6_2__2
158,10,6,0.4,24,20,30.0,30.0,20.0,10_6__3
158,3,2,0.5,3,6,3.0,5.0,3.0,3_2
158,7,6,0.30952381,13,14,19.0,21.0,14.0,7_6
158,5,4,0.3,6,10,8.0,7.0,7.0,5_4__7
158,8,2,0.625,10,16,8.0,13.0,10.0,8_2
158,5,2,0.5,5,10,5.0,8.0,7.0,5_2__3
158,3,4,0.333333333,4,6,4.0,5.0,5.0,3_4__2
158,10,2,0.7,14,20,10.0,15.0,12.0,10_2__2
158,8,4,0.3125,10,16,17.0,14.0,14.0,8_4__3
158,4,4,0.375,6,8,5.0,6.0,6.0,4_4__3
158,5,4,0.4,8,10,8.0,7.0,7.0,5_4__8
158,10,4,0.5,20,20,20.0,20.0,20.0,10_4__3
158,7,4,0.392857143,11,14,13.0,11.0,11.0,7_4__2
158,5,6,0.3,9,10,12.0,15.0,10.0,5_6__4
158,4,6,0.291666667,7,8,9.0,12.0,8.0,4_6__3
158,4,2,0.625,5,8,4.0,6.0,5.0,4_2__2
158,1,4,0.25,1,2,1.0,1.0,1.0,1_4__2
158,2,4,0.25,2,4,2.0,3.0,3.0,2_4__4
158,1,6,0.166666667,1,2,1.0,3.0,2.0,1_6
158,10,4,0.5,20,20,20.0,20.0,20.0,10_4__4
158,6,2,0.666666667,8,12,6.0,10.0,8.0,6_2__3
158,4,4,0.5,8,8,5.0,6.0,6.0,4_4__4
158,3,4,0.333333333,4,6,4.0,5.0,5.0,3_4__3
158,3,2,0.5,3,6,3.0,5.0,3.0,3_2__2
158,3,4,0.333333333,4,6,4.0,5.0,5.0,3_4__4
158,6,4,0.291666667,7,12,10.0,8.0,8.0,6_4__4
158,1,2,0,0,2,1.0,1.0,1.0,1_2
158,9,4,0.5,18,18,18.0,16.0,16.0,9_4__3
158,5,2,0.6,6,10,5.0,8.0,7.0,5_2__4
159,6,4,0.291666667,7,8,10.0,10.0,9.0,6_4
159,1,2,0,0,0,0.0,0.0,0.0,1_2
159,7,4,0.285714286,8,10,12.0,12.0,10.0,7_4
159,6,2,0.166666667,2,8,5.0,5.0,6.0,6_2
159,2,6,0,0,4,2.0,1.0,0.0,2_6
159,9,2,0.111111111,2,16,9.0,9.0,12.0,9_2
159,10,2,0.4,8,20,10.0,10.0,15.0,10_2
159,2,4,0,0,2,0.0,0.0,0.0,2_4
159,5,2,0.1,1,7,3.0,3.0,5.0,5_2
159,8,4,0.40625,13,14,15.0,15.0,13.0,8_4
159,2,4,0,0,2,0.0,0.0,0.0,2_4__2
159,6,2,0,0,8,5.0,5.0,6.0,6_2__2
159,10,6,0.2,12,20,25.0,23.0,20.0,10_6
159,2,4,0,0,2,0.0,0.0,0.0,2_4__3
159,7,2,0.071428571,1,10,6.0,6.0,8.0,7_2
159,4,4,0.1875,3,6,5.0,5.0,2.0,4_4
159,1,4,0,0,0,0.0,0.0,0.0,1_4
159,6,2,0,0,8,5.0,5.0,6.0,6_2__3
159,6,4,0.083333333,2,8,10.0,10.0,9.0,6_4__2
159,5,4,0,0,7,7.0,7.0,5.0,5_4
159,5,2,0,0,7,3.0,3.0,5.0,5_2__2
159,4,2,0,0,6,2.0,2.0,4.0,4_2
159,10,6,0.1,6,20,25.0,23.0,20.0,10_6__2
159,4,4,0,0,6,5.0,5.0,2.0,4_4__2
159,10,6,0.1,6,20,25.0,23.0,20.0,10_6__3
159,10,4,0.2,8,20,20.0,20.0,15.0,10_4
159,4,4,0,0,6,5.0,5.0,2.0,4_4__3
159,4,4,0,0,6,5.0,5.0,2.0,4_4__4
159,4,6,0.083333333,2,6,6.0,5.0,3.0,4_6
159,9,4,0.111111111,4,16,17.0,17.0,15.0,9_4
159,9,4,0.111111111,4,16,17.0,17.0,15.0,9_4__2
159,5,6,0,0,7,10.0,8.0,6.0,5_6
159,6,4,0,0,8,10.0,10.0,9.0,6_4__3
159,3,4,0,0,3,2.0,2.0,0.0,3_4
159,5,4,0.3,6,7,7.0,7.0,5.0,5_4__2
159,10,2,0.2,4,20,10.0,10.0,15.0,10_2__2
159,5,6,0.1,3,7,10.0,8.0,6.0,5_6__2
159,3,4,0,0,3,2.0,2.0,0.0,3_4__2
159,2,4,0,0,2,0.0,0.0,0.0,2_4__4
159,5,4,0,0,7,7.0,7.0,5.0,5_4__3
159,3,2,0,0,3,1.0,1.0,2.0,3_2
159,8,4,0.1875,6,14,15.0,15.0,13.0,8_4__2
159,7,4,0.107142857,3,10,12.0,12.0,10.0,7_4__2
159,3,4,0,0,3,2.0,2.0,0.0,3_4__3
159,5,4,0.1,2,7,7.0,7.0,5.0,5_4__4
159,6,4,0.083333333,2,8,10.0,10.0,9.0,6_4__4
159,10,4,0.4,16,20,20.0,20.0,15.0,10_4__2
159,5,4,0.2,4,7,7.0,7.0,5.0,5_4__5
159,4,2,0,0,6,2.0,2.0,4.0,4_2__2
159,2,2,0,0,2,1.0,1.0,1.0,2_2
159,5,4,0.2,4,7,7.0,7.0,5.0,5_4__6
159,6,6,0,0,8,16.0,14.0,10.0,6_6
159,9,4,0.194444444,7,16,17.0,17.0,15.0,9_4__3
159,7,6,0.19047619,8,10,18.0,16.0,12.0,7_6
159,4,6,0,0,6,6.0,5.0,3.0,4_6__2
159,8,6,0.104166667,5,14,20.0,18.0,15.0,8_6
159,6,6,0,0,8,16.0,14.0,10.0,6_6__2
159,3,2,0,0,3,1.0,1.0,2.0,3_2__2
159,4,6,0,0,6,6.0,5.0,3.0,4_6__3
159,9,6,0.092592593,5,16,22.0,20.0,18.0,9_6
159,8,2,0.1875,3,14,7.0,7.0,10.0,8_2
159,5,4,0,0,7,7.0,7.0,5.0,5_4__7
159,1,4,0,0,0,0.0,0.0,0.0,1_4__2
159,5,6,0,0,7,10.0,8.0,6.0,5_6__3
159,3,6,0,0,5,4.0,3.0,1.0,3_6
159,1,6,0,0,0,0.0,0.0,0.0,1_6
159,10,4,0.3,12,20,20.0,20.0,15.0,10_4__3
159,10,4,0.1,4,20,20.0,20.0,15.0,10_4__4
159,3,6,0,0,5,4.0,3.0,1.0,3_6__2
159,5,2,0,0,7,3.0,3.0,5.0,5_2__3
159,8,4,0.09375,3,14,15.0,15.0,13.0,8_4__3
159,3,4,0,0,3,2.0,2.0,0.0,3_4__4
159,5,2,0,0,7,3.0,3.0,5.0,5_2__4
159,5,4,0,0,7,7.0,7.0,5.0,5_4__8
159,2,2,0,0,2,1.0,1.0,1.0,2_2__2
159,5,6,0,0,7,10.0,8.0,6.0,5_6__4
160,9,4,0.194444444,7,18,16.0,16.0,16.0,9_4
160,2,4,0.125,1,0,0.0,0.0,0.0,2_4
160,9,4,0.194444444,7,18,16.0,16.0,16.0,9_4__2
160,5,6,0.3,9,10,12.0,12.0,12.0,5_6
160,5,6,0.2,6,10,12.0,12.0,12.0,5_6__2
160,10,6,0.2,12,20,30.0,30.0,10.0,10_6
160,4,6,0.208333333,5,6,10.0,10.0,8.0,4_6
160,10,6,0.2,12,20,30.0,30.0,10.0,10_6__2
160,5,4,0.3,6,10,6.0,6.0,6.0,5_4
160,8,6,0.208333333,10,16,22.0,22.0,16.0,8_6
160,10,4,0.3,12,20,18.0,18.0,18.0,10_4
160,5,2,0.3,3,10,3.0,3.0,3.0,5_2
160,3,2,0,0,6,0.0,0.0,0.0,3_2
160,4,4,0.1875,3,6,6.0,6.0,6.0,4_4
160,4,6,0.208333333,5,6,10.0,10.0,8.0,4_6__2
160,3,4,0.166666667,2,3,2.0,2.0,2.0,3_4
160,5,6,0.2,6,10,12.0,12.0,12.0,5_6__3
160,5,2,0,0,10,3.0,3.0,3.0,5_2__2
160,4,4,0.1875,3,6,6.0,6.0,6.0,4_4__2
160,1,4,0,0,0,0.0,0.0,0.0,1_4
160,8,4,0.3125,10,16,14.0,14.0,14.0,8_4
160,10,4,0.2,8,20,18.0,18.0,18.0,10_4__2
160,7,2,0.214285714,3,14,4.0,4.0,4.0,7_2
160,10,4,0.3,12,20,18.0,18.0,18.0,10_4__3
160,3,4,0.333333333,4,3,2.0,2.0,2.0,3_4__2
160,6,2,0.083333333,1,12,2.0,2.0,2.0,6_2
160,5,4,0.2,4,10,6.0,6.0,6.0,5_4__2
160,3,4,0,0,3,2.0,2.0,2.0,3_4__3
160,2,2,0,0,4,0.0,0.0,0.0,2_2
160,5,4,0.2,4,10,6.0,6.0,6.0,5_4__3
160,6,4,0.208333333,5,12,10.0,10.0,10.0,6_4
160,8,4,0.1875,6,16,14.0,14.0,14.0,8_4__2
160,6,4,0.208333333,5,12,10.0,10.0,10.0,6_4__2
160,2,2,0,0,4,0.0,0.0,0.0,2_2__2
160,4,6,0.291666667,7,6,10.0,10.0,8.0,4_6__3
160,6,4,0.208333333,5,12,10.0,10.0,10.0,6_4__3
160,9,2,0.222222222,4,18,7.0,7.0,7.0,9_2
160,3,2,0,0,6,0.0,0.0,0.0,3_2__2
160,10,4,0.3,12,20,18.0,18.0,18.0,10_4__4
160,2,4,0,0,0,0.0,0.0,0.0,2_4__2
160,3,6,0.111111111,2,3,5.0,5.0,5.0,3_6
160,5,4,0.2,4,10,6.0,6.0,6.0,5_4__4
160,5,4,0.1,2,10,6.0,6.0,6.0,5_4__5
160,10,2,0.2,4,20,10.0,10.0,10.0,10_2
160,2,4,0,0,0,0.0,0.0,0.0,2_4__3
160,1,4,0,0,0,0.0,0.0,0.0,1_4__2
160,3,4,0.166666667,2,3,2.0,2.0,2.0,3_4__4
160,4,2,0,0,8,1.0,1.0,1.0,4_2
160,5,4,0.1,2,10,6.0,6.0,6.0,5_4__6
160,1,6,0,0,0,1.0,0.0,0.0,1_6
160,5,6,0.2,6,10,12.0,12.0,12.0,5_6__4
160,5,2,0.1,1,10,3.0,3.0,3.0,5_2__3
160,5,4,0.2,4,10,6.0,6.0,6.0,5_4__7
160,10,6,0.2,12,20,30.0,30.0,10.0,10_6__3
160,6,2,0.166666667,2,12,2.0,2.0,2.0,6_2__2
160,7,4,0.214285714,6,14,11.0,11.0,14.0,7_4
160,10,2,0.2,4,20,10.0,10.0,10.0,10_2__2
160,5,2,0,0,10,3.0,3.0,3.0,5_2__4
160,3,6,0.111111111,2,3,5.0,5.0,5.0,3_6__2
160,8,4,0.3125,10,16,14.0,14.0,14.0,8_4__3
160,7,4,0.107142857,3,14,11.0,11.0,14.0,7_4__2
160,4,4,0.1875,3,6,6.0,6.0,6.0,4_4__3
160,9,6,0.296296296,16,18,24.0,24.0,18.0,9_6
160,4,2,0,0,8,1.0,1.0,1.0,4_2__2
160,9,4,0.305555556,11,18,16.0,16.0,16.0,9_4__3
160,8,2,0.1875,3,16,6.0,6.0,6.0,8_2
160,2,6,0.166666667,2,0,1.0,0.0,0.0,2_6
160,6,2,0.166666667,2,12,2.0,2.0,2.0,6_2__3
160,6,6,0.194444444,7,12,18.0,18.0,12.0,6_6
160,6,6,0.194444444,7,12,18.0,18.0,12.0,6_6__2
160,1,2,0,0,0,0.0,0.0,0.0,1_2
160,2,4,0,0,0,0.0,0.0,0.0,2_4__4
160,7,6,0.19047619,8,14,20.0,20.0,14.0,7_6
160,4,4,0.1875,3,6,6.0,6.0,6.0,4_4__4
160,6,4,0.208333333,5,12,10.0,10.0,10.0,6_4__4
160,5,4,0.2,4,10,6.0,6.0,6.0,5_4__8
161,3,4,0.166666667,2,6,6.0,6.0,3.0,3_4
161,6,4,0.083333333,2,12,12.0,12.0,6.0,6_4
161,5,4,0.2,4,10,10.0,10.0,4.0,5_4
161,4,2,0.125,1,8,4.0,1.0,0.0,4_2
161,1,4,0,0,2,2.0,2.0,0.0,1_4
161,2,2,0,0,4,2.0,0.0,0.0,2_2
161,2,2,0,0,4,2.0,0.0,0.0,2_2__2
161,8,6,0.291666667,14,16,24.0,24.0,16.0,8_6
161,4,6,0.416666667,10,8,12.0,12.0,8.0,4_6
161,6,2,0.416666667,5,12,6.0,3.0,1.0,6_2
161,5,2,0.1,1,10,5.0,2.0,0.0,5_2
161,3,4,0.083333333,1,6,6.0,6.0,3.0,3_4__2
161,7,4,0.107142857,3,14,14.0,14.0,7.0,7_4
161,6,6,0.194444444,7,12,18.0,18.0,12.0,6_6
161,2,6,0,0,4,6.0,6.0,4.0,2_6
161,5,4,0.2,4,10,10.0,10.0,4.0,5_4__2
161,8,2,0.1875,3,16,8.0,5.0,3.0,8_2
161,5,4,0,0,10,10.0,10.0,4.0,5_4__3
161,5,4,0.2,4,10,10.0,10.0,4.0,5_4__4
161,4,4,0.1875,3,8,8.0,8.0,3.0,4_4
161,2,4,0.25,2,4,4.0,4.0,0.0,2_4
161,3,2,0,0,6,3.0,0.0,0.0,3_2
161,5,6,0.2,6,10,15.0,15.0,10.0,5_6
161,7,6,0.30952381,13,14,21.0,21.0,14.0,7_6
161,6,4,0.416666667,10,12,12.0,12.0,6.0,6_4__2
161,7,4,0.392857143,11,14,14.0,14.0,7.0,7_4__2
161,10,6,0.4,24,20,30.0,30.0,20.0,10_6
161,9,4,0.305555556,11,18,18.0,18.0,9.0,9_4
161,4,4,0.125,2,8,8.0,8.0,3.0,4_4__2
161,10,4,0.3,12,20,20.0,20.0,10.0,10_4
161,8,4,0.3125,10,16,16.0,16.0,8.0,8_4
161,8,4,0,0,16,16.0,16.0,8.0,8_4__2
161,2,4,0,0,4,4.0,4.0,0.0,2_4__2
161,1,6,0.166666667,1,2,3.0,3.0,2.0,1_6
161,2,4,0.125,1,4,4.0,4.0,0.0,2_4__3
161,6,4,0.208333333,5,12,12.0,12.0,6.0,6_4__3
161,3,4,0.166666667,2,6,6.0,6.0,3.0,3_4__3
161,3,2,0,0,6,3.0,0.0,0.0,3_2__2
161,8,4,0.3125,10,16,16.0,16.0,8.0,8_4__3
161,3,4,0.166666667,2,6,6.0,6.0,3.0,3_4__4
161,10,4,0.3,12,20,20.0,20.0,10.0,10_4__2
161,6,4,0.208333333,5,12,12.0,12.0,6.0,6_4__4
161,7,2,0.285714286,4,14,7.0,4.0,2.0,7_2
161,9,2,0.111111111,2,18,9.0,6.0,4.0,9_2
161,5,2,0.3,3,10,5.0,2.0,0.0,5_2__2
161,10,4,0.3,12,20,20.0,20.0,10.0,10_4__3
161,4,4,0.125,2,8,8.0,8.0,3.0,4_4__3
161,4,4,0.3125,5,8,8.0,8.0,3.0,4_4__4
161,1,4,0.25,1,2,2.0,2.0,0.0,1_4__2
161,10,2,0.4,8,20,10.0,7.0,5.0,10_2
161,3,6,0.222222222,4,6,9.0,9.0,6.0,3_6
161,5,6,0.3,9,10,15.0,15.0,10.0,5_6__2
161,5,4,0.1,2,10,10.0,10.0,4.0,5_4__5
161,10,2,0.5,10,20,10.0,7.0,5.0,10_2__2
161,5,4,0.2,4,10,10.0,10.0,4.0,5_4__6
161,2,4,0.125,1,4,4.0,4.0,0.0,2_4__4
161,4,2,0.5,4,8,4.0,1.0,0.0,4_2__2
161,9,4,0,0,18,18.0,18.0,9.0,9_4__2
161,5,2,0.5,5,10,5.0,2.0,0.0,5_2__3
161,3,6,0.222222222,4,6,9.0,9.0,6.0,3_6__2
161,5,6,0.3,9,10,15.0,15.0,10.0,5_6__3
161,6,2,0.166666667,2,12,6.0,3.0,1.0,6_2__2
161,6,2,0.583333333,7,12,6.0,3.0,1.0,6_2__3
161,9,6,0.092592593,5,18,27.0,27.0,18.0,9_6
161,9,4,0.388888889,14,18,18.0,18.0,9.0,9_4__3
161,10,6,0.3,18,20,30.0,30.0,20.0,10_6__2
161,6,6,0.305555556,11,12,18.0,18.0,12.0,6_6__2
161,10,6,0.4,24,20,30.0,30.0,20.0,10_6__3
161,5,6,0.2,6,10,15.0,15.0,10.0,5_6__4
161,5,4,0.3,6,10,10.0,10.0,4.0,5_4__7
161,5,2,0.3,3,10,5.0,2.0,0.0,5_2__4
161,10,4,0.1,4,20,20.0,20.0,10.0,10_4__4
161,4,6,0.208333333,5,8,12.0,12.0,8.0,4_6__2
161,5,4,0.4,8,10,10.0,10.0,4.0,5_4__8
161,4,6,0.208333333,5,8,12.0,12.0,8.0,4_6__3
161,1,2,0,0,2,1.0,0.0,0.0,1_2
162,4,4,0.375,6,7,5.0,5.0,4.0,4_4
162,6,4,0.5,12,12,11.0,11.0,10.0,6_4
162,9,4,0.388888889,14,18,18.0,18.0,17.0,9_4
162,5,6,0.4,12,9,12.0,12.0,9.0,5_6
162,5,6,0.4,12,9,12.0,12.0,9.0,5_6__2
162,3,6,0.111111111,2,5,6.0,6.0,5.0,3_6
162,7,4,0.392857143,11,14,13.0,13.0,12.0,7_4
162,5,4,0.2,4,9,7.0,7.0,6.0,5_4
162,7,2,0.5,7,14,6.0,6.0,5.0,7_2
162,10,4,0.3,12,20,20.0,20.0,20.0,10_4
162,2,6,0,0,3,4.0,4.0,3.0,2_6
162,7,4,0.392857143,11,14,13.0,13.0,12.0,7_4__2
162,9,6,0.296296296,16,18,27.0,27.0,18.0,9_6
162,5,2,0.3,3,9,3.0,3.0,2.0,5_2
162,10,4,0.5,20,20,20.0,20.0,20.0,10_4__2
162,6,6,0.305555556,11,12,16.0,16.0,12.0,6_6
162,5,2,0.3,3,9,3.0,3.0,2.0,5_2__2
162,1,4,0,0,2,1.0,1.0,0.0,1_4
162,10,6,0.3,18,20,30.0,30.0,20.0,10_6
162,9,4,0.305555556,11,18,18.0,18.0,17.0,9_4__2
162,4,4,0.3125,5,7,5.0,5.0,4.0,4_4__2
162,7,6,0.30952381,13,14,20.0,20.0,14.0,7_6
162,10,6,0.3,18,20,30.0,30.0,20.0,10_6__2
162,1,6,0.166666667,1,2,2.0,2.0,2.0,1_6
162,2,4,0.25,2,3,2.0,2.0,1.0,2_4
162,1,4,0.25,1,2,1.0,1.0,0.0,1_4__2
162,4,6,0.291666667,7,7,9.0,9.0,7.0,4_6
162,10,4,0.5,20,20,20.0,20.0,20.0,10_4__3
162,4,6,0.291666667,7,7,9.0,9.0,7.0,4_6__2
162,3,4,0.166666667,2,5,4.0,4.0,3.0,3_4
162,8,4,0.40625,13,16,15.0,15.0,14.0,8_4
162,3,2,0,0,5,1.0,1.0,0.0,3_2
162,4,2,0.25,2,7,2.0,2.0,1.0,4_2
162,10,2,0,0,20,9.0,9.0,8.0,10_2
162,2,4,0.25,2,3,2.0,2.0,1.0,2_4__2
162,2,4,0.25,2,3,2.0,2.0,1.0,2_4__3
162,6,4,0.416666667,10,12,11.0,11.0,10.0,6_4__2
162,4,4,0.5,8,7,5.0,5.0,4.0,4_4__3
162,3,2,0.333333333,2,5,1.0,1.0,0.0,3_2__2
162,8,4,0.5,16,16,15.0,15.0,14.0,8_4__2
162,6,4,0.416666667,10,12,11.0,11.0,10.0,6_4__3
162,5,4,0.3,6,9,7.0,7.0,6.0,5_4__2
162,6,2,0.333333333,4,12,5.0,5.0,3.0,6_2
162,5,4,0.3,6,9,7.0,7.0,6.0,5_4__3
162,8,4,0.40625,13,16,15.0,15.0,14.0,8_4__3
162,5,4,0.3,6,9,7.0,7.0,6.0,5_4__4
162,5,4,0.3,6,9,7.0,7.0,6.0,5_4__5
162,2,2,0,0,3,0.0,0.0,0.0,2_2
162,2,2,0,0,3,0.0,0.0,0.0,2_2__2
162,3,4,0.166666667,2,5,4.0,4.0,3.0,3_4__2
162,6,2,0.333333333,4,12,5.0,5.0,3.0,6_2__2
